168.140166 -93.821567 342.768666 -5.577018 -0.935809 1.257062	168.140166 -93.821567 342.768666 -5.577018 -0.935809 1.257062
166.867141 -99.888052 342.566159 -5.614751 -1.275957 1.107484	166.867141 -99.888052 342.566159 -5.614751 -1.275957 1.107484
155.522152 -85.252032 336.59623 -5.687093 -2.004044 0.992328	155.522152 -85.252032 336.59623 -5.687093 -2.004044 0.992328
153.883757 -82.208873 352.799832 -5.826166 -2.530376 1.03146	153.883757 -82.208873 352.799832 -5.826166 -2.530376 1.03146
150.723455 -83.323342 358.674728 -5.965048 -3.148077 1.046733	150.723455 -83.323342 358.674728 -5.965048 -3.148077 1.046733
149.249194 -84.781935 354.620531 -6.150034 -3.553476 1.089919	149.249194 -84.781935 354.620531 -6.150034 -3.553476 1.089919
146.020864 -78.071799 331.294916 -5.711447 -3.472475 1.147739	146.020864 -78.071799 331.294916 -5.711447 -3.472475 1.147739
143.925727 -78.165941 311.905813 -5.311153 -3.042003 1.02275	143.925727 -78.165941 311.905813 -5.311153 -3.042003 1.02275
134.004211 -68.965226 299.109322 -5.195724 -2.575837 0.948095	134.004211 -68.965226 299.109322 -5.195724 -2.575837 0.948095
143.1515 -63.385531 316.298507 -5.10365 -0.99004 1.605436	143.1515 -63.385531 316.298507 -5.10365 -0.99004 1.605436
145.412922 -46.134 342.415749 -5.245642 -0.286744 2.260809	145.412922 -46.134 342.415749 -5.245642 -0.286744 2.260809
157.994753 -55.730449 351.900958 -4.703219 0.060766 3.262768	157.994753 -55.730449 351.900958 -4.703219 0.060766 3.262768
158.046504 -61.185353 337.062814 -4.433497 0.026592 3.460405	158.046504 -61.185353 337.062814 -4.433497 0.026592 3.460405
157.634445 -62.045924 320.415308 -4.206278 0.007495 3.449323	157.634445 -62.045924 320.415308 -4.206278 0.007495 3.449323
140.97667 -49.361881 330.872092 -4.536966 -0.547578 3.352893	140.97667 -49.361881 330.872092 -4.536966 -0.547578 3.352893
144.001436 -54.685768 350.436922 -4.583908 -0.438704 3.460906	144.001436 -54.685768 350.436922 -4.583908 -0.438704 3.460906
147.347379 -58.968363 350.054776 -4.496033 -0.403944 3.442369	147.347379 -58.968363 350.054776 -4.496033 -0.403944 3.442369
145.1061 -55.533468 328.220844 -4.358887 -0.460217 3.474168	145.1061 -55.533468 328.220844 -4.358887 -0.460217 3.474168
144.83232 -44.239371 335.18558 -4.522434 -1.045102 3.349849	144.83232 -44.239371 335.18558 -4.522434 -1.045102 3.349849
131.508897 -51.911634 386.709914 -5.263905 -4.314091 2.243326	131.508897 -51.911634 386.709914 -5.263905 -4.314091 2.243326
122.71596 -57.653218 391.170541 -5.782269 -6.229351 1.700619	122.71596 -57.653218 391.170541 -5.782269 -6.229351 1.700619
96.492644 -45.433726 363.501186 -5.592008 -6.819364 1.566857	96.492644 -45.433726 363.501186 -5.592008 -6.819364 1.566857
98.429751 -55.291963 304.635835 -4.060916 -6.29809 1.19115	98.429751 -55.291963 304.635835 -4.060916 -6.29809 1.19115
71.084174 -44.241234 244.47397 -2.47977 -6.122827 0.512939	71.084174 -44.241234 244.47397 -2.47977 -6.122827 0.512939
57.485917 -14.108396 261.801595 -2.810719 -8.097428 0.926315	57.485917 -14.108396 261.801595 -2.810719 -8.097428 0.926315
62.806917 -33.056473 285.177694 -2.832095 -8.703763 0.275711	62.806917 -33.056473 285.177694 -2.832095 -8.703763 0.275711
52.238017 -19.220939 272.304734 -2.395279 -8.739915 0.434103	52.238017 -19.220939 272.304734 -2.395279 -8.739915 0.434103
55.509226 -17.283094 228.559939 -1.665545 -8.189781 0.483779	55.509226 -17.283094 228.559939 -1.665545 -8.189781 0.483779
53.015422 -6.39688 237.728313 -1.641624 -8.567051 0.638355	53.015422 -6.39688 237.728313 -1.641624 -8.567051 0.638355
58.226277 -4.52875 292.021457 -1.887362 -9.847966 0.747063	58.226277 -4.52875 292.021457 -1.887362 -9.847966 0.747063
68.682747 -3.926867 335.132852 -1.547878 -11.411037 0.873045	68.682747 -3.926867 335.132852 -1.547878 -11.411037 0.873045
78.079213 -15.073862 334.786956 -0.210085 -14.408889 0.301499	78.079213 -15.073862 334.786956 -0.210085 -14.408889 0.301499
78.446558 -13.635446 348.35302 1.293194 -14.994143 -0.188846	78.446558 -13.635446 348.35302 1.293194 -14.994143 -0.188846
86.163555 -17.534828 375.402427 3.230271 -15.694085 -0.711276	86.163555 -17.534828 375.402427 3.230271 -15.694085 -0.711276
75.900378 -11.433837 380.423198 4.32704 -16.52743 -1.23178	75.900378 -11.433837 380.423198 4.32704 -16.52743 -1.23178
71.035096 -9.5776 358.811475 4.757744 -16.456985 -1.357025	71.035096 -9.5776 358.811475 4.757744 -16.456985 -1.357025
75.18975 -13.430082 362.228757 5.330417 -16.324738 -1.565507	75.18975 -13.430082 362.228757 5.330417 -16.324738 -1.565507
85.204543 -24.244881 367.237386 6.520545 -15.979726 -2.16765	85.204543 -24.244881 367.237386 6.520545 -15.979726 -2.16765
84.179576 -18.16128 370.869533 7.034968 -15.947276 -2.263912	84.179576 -18.16128 370.869533 7.034968 -15.947276 -2.263912
77.556093 -12.956826 357.53675 7.218676 -15.808243 -2.256103	77.556093 -12.956826 357.53675 7.218676 -15.808243 -2.256103
86.820267 -18.688386 366.032589 7.446 -15.51053 -2.419157	86.820267 -18.688386 366.032589 7.446 -15.51053 -2.419157
79.637748 -12.895297 360.385005 7.456079 -15.319288 -2.437327	79.637748 -12.895297 360.385005 7.456079 -15.319288 -2.437327
81.975129 -20.145461 354.417268 7.523657 -14.925732 -2.582663	81.975129 -20.145461 354.417268 7.523657 -14.925732 -2.582663
93.248509 -19.516415 356.708444 7.944654 -14.456961 -2.575295	93.248509 -19.516415 356.708444 7.944654 -14.456961 -2.575295
90.462733 -22.926654 352.598834 8.034892 -14.24832 -2.68876	90.462733 -22.926654 352.598834 8.034892 -14.24832 -2.68876
85.458166 -14.621856 356.575622 8.063099 -14.145913 -2.717379	85.458166 -14.621856 356.575622 8.063099 -14.145913 -2.717379
82.548666 -8.619579 358.28075 8.095242 -13.965849 -2.568788	82.548666 -8.619579 358.28075 8.095242 -13.965849 -2.568788
93.851861 -16.333482 352.536781 8.256456 -13.780499 -2.602071	93.851861 -16.333482 352.536781 8.256456 -13.780499 -2.602071
97.527766 -15.933836 353.449253 8.256846 -13.709578 -2.709496	97.527766 -15.933836 353.449253 8.256846 -13.709578 -2.709496
99.186366 -17.072727 352.310525 8.388571 -13.615899 -2.780217	99.186366 -17.072727 352.310525 8.388571 -13.615899 -2.780217
91.201451 -4.276477 352.462057 8.354798 -13.368119 -2.764396	91.201451 -4.276477 352.462057 8.354798 -13.368119 -2.764396
102.92513 -17.137139 335.090673 8.423049 -12.344233 -2.827739	102.92513 -17.137139 335.090673 8.423049 -12.344233 -2.827739
102.956316 -13.832358 335.805601 8.520384 -11.758847 -2.787616	102.956316 -13.832358 335.805601 8.520384 -11.758847 -2.787616
100.046637 -3.61463 339.27034 8.74604 -11.220155 -2.75177	100.046637 -3.61463 339.27034 8.74604 -11.220155 -2.75177
104.485475 -5.267857 332.658913 8.954954 -10.337658 -2.884198	104.485475 -5.267857 332.658913 8.954954 -10.337658 -2.884198
111.419108 -8.079213 305.256954 9.252571 -6.543942 -2.801213	111.419108 -8.079213 305.256954 9.252571 -6.543942 -2.801213
108.334667 1.078459 287.731867 7.931931 -4.80603 -2.112603	108.334667 1.078459 287.731867 7.931931 -4.80603 -2.112603
95.646181 -0.861084 248.545714 6.338832 -3.59696 -1.755761	95.646181 -0.861084 248.545714 6.338832 -3.59696 -1.755761
83.345587 -0.560096 224.28611 4.866523 -3.071406 -1.490399	83.345587 -0.560096 224.28611 4.866523 -3.071406 -1.490399
67.863803 -2.996612 194.313688 3.706214 -3.14253 -0.981774	67.863803 -2.996612 194.313688 3.706214 -3.14253 -0.981774
60.085938 -4.404166 176.3185 3.145806 -3.030429 -0.875219	60.085938 -4.404166 176.3185 3.145806 -3.030429 -0.875219
46.398196 -1.234563 142.220392 2.102127 -2.211208 -0.328609	46.398196 -1.234563 142.220392 2.102127 -2.211208 -0.328609
43.036283 6.485845 137.788369 2.064733 -1.977713 -0.334791	43.036283 6.485845 137.788369 2.064733 -1.977713 -0.334791
49.354954 0.368201 136.153485 2.008968 -1.445162 -0.257186	49.354954 0.368201 136.153485 2.008968 -1.445162 -0.257186
49.646157 -4.327458 139.549253 1.469096 -1.150413 -0.205114	49.646157 -4.327458 139.549253 1.469096 -1.150413 -0.205114
51.025806 -7.293344 135.83645 1.22656 -0.725741 -0.218466	51.025806 -7.293344 135.83645 1.22656 -0.725741 -0.218466
66.864568 -14.485305 133.907159 1.562389 0.281852 -0.195744	66.864568 -14.485305 133.907159 1.562389 0.281852 -0.195744
76.679461 -3.067416 163.190488 2.790166 1.545271 -0.802291	76.679461 -3.067416 163.190488 2.790166 1.545271 -0.802291
84.533891 -1.438248 171.512884 3.769358 1.921782 -0.929417	84.533891 -1.438248 171.512884 3.769358 1.921782 -0.929417
85.288953 2.49793 169.557259 4.61979 2.2016 -1.036178	85.288953 2.49793 169.557259 4.61979 2.2016 -1.036178
96.414232 -4.168613 184.061928 5.392717 2.789509 -1.203995	96.414232 -4.168613 184.061928 5.392717 2.789509 -1.203995
103.661937 -0.52223 198.883503 5.933393 3.329993 -1.431509	103.661937 -0.52223 198.883503 5.933393 3.329993 -1.431509
105.582174 10.198536 210.014548 6.623151 3.927459 -1.8	105.582174 10.198536 210.014548 6.623151 3.927459 -1.8
113.796159 5.858588 222.871862 7.242423 4.458608 -1.85774	113.796159 5.858588 222.871862 7.242423 4.458608 -1.85774
135.490548 1.690247 248.02546 8.341657 5.247324 -2.225759	135.490548 1.690247 248.02546 8.341657 5.247324 -2.225759
146.04778 -6.10537 257.106423 8.661375 5.318441 -2.202542	146.04778 -6.10537 257.106423 8.661375 5.318441 -2.202542
144.664997 1.692993 268.339001 8.725518 5.067824 -2.201065	144.664997 1.692993 268.339001 8.725518 5.067824 -2.201065
146.329604 6.890973 279.732213 8.699651 4.309613 -2.108975	146.329604 6.890973 279.732213 8.699651 4.309613 -2.108975
137.049443 2.108776 272.442338 7.946718 1.951405 -1.841181	137.049443 2.108776 272.442338 7.946718 1.951405 -1.841181
132.877574 4.323434 267.708853 7.498203 0.88851 -1.823414	132.877574 4.323434 267.708853 7.498203 0.88851 -1.823414
122.15501 0.936491 252.033273 6.672783 0.049209 -1.67994	122.15501 0.936491 252.033273 6.672783 0.049209 -1.67994
103.480709 -0.190381 222.791099 5.261276 -1.429519 -1.496798	103.480709 -0.190381 222.791099 5.261276 -1.429519 -1.496798
94.965667 4.322736 214.104792 4.655438 -2.141162 -1.492114	94.965667 4.322736 214.104792 4.655438 -2.141162 -1.492114
87.907539 -1.47759 196.554989 3.866647 -2.736487 -1.150799	87.907539 -1.47759 196.554989 3.866647 -2.736487 -1.150799
77.342786 1.295809 178.80753 3.194519 -3.04544 -0.957852	77.342786 1.295809 178.80753 3.194519 -3.04544 -0.957852
72.63348 0.42857 169.648154 2.664831 -3.123049 -0.807954	72.63348 0.42857 169.648154 2.664831 -3.123049 -0.807954
67.153417 5.707128 160.976637 2.224938 -3.098909 -0.740619	67.153417 5.707128 160.976637 2.224938 -3.098909 -0.740619
67.057753 2.247183 154.696039 2.02905 -3.018325 -0.712284	67.057753 2.247183 154.696039 2.02905 -3.018325 -0.712284
62.297009 4.381479 142.336703 1.687951 -3.003915 -0.601585	62.297009 4.381479 142.336703 1.687951 -3.003915 -0.601585
66.278849 1.828009 141.7492 1.672708 -2.888173 -0.579502	66.278849 1.828009 141.7492 1.672708 -2.888173 -0.579502
65.875769 3.190295 140.95697 1.575613 -2.898617 -0.537105	65.875769 3.190295 140.95697 1.575613 -2.898617 -0.537105
62.706255 4.996066 139.259857 1.488973 -2.890765 -0.485015	62.706255 4.996066 139.259857 1.488973 -2.890765 -0.485015
61.799985 8.519299 131.895359 1.239677 -2.921237 -0.555702	61.799985 8.519299 131.895359 1.239677 -2.921237 -0.555702
59.546703 8.060598 131.597313 1.220074 -3.062427 -0.460091	59.546703 8.060598 131.597313 1.220074 -3.062427 -0.460091
55.01443 11.199076 127.304004 1.196887 -3.314811 -0.330504	55.01443 11.199076 127.304004 1.196887 -3.314811 -0.330504
55.910064 10.322542 125.584227 1.163875 -3.290016 -0.350684	55.910064 10.322542 125.584227 1.163875 -3.290016 -0.350684
52.126013 10.734189 120.140492 1.107152 -3.317519 -0.281775	52.126013 10.734189 120.140492 1.107152 -3.317519 -0.281775
50.404417 8.609201 117.66442 1.019259 -3.223843 -0.289982	50.404417 8.609201 117.66442 1.019259 -3.223843 -0.289982
50.369353 7.677239 118.222604 1.039884 -3.236511 -0.261233	50.369353 7.677239 118.222604 1.039884 -3.236511 -0.261233
52.121906 7.392474 121.864038 1.074383 -3.202545 -0.256768	52.121906 7.392474 121.864038 1.074383 -3.202545 -0.256768
52.016198 8.586296 121.825976 1.051094 -3.222856 -0.22981	52.016198 8.586296 121.825976 1.051094 -3.222856 -0.22981
52.843334 7.557656 121.686291 1.098519 -3.203971 -0.241925	52.843334 7.557656 121.686291 1.098519 -3.203971 -0.241925
52.271377 8.75129 122.38973 1.092376 -3.175693 -0.237171	52.271377 8.75129 122.38973 1.092376 -3.175693 -0.237171
53.594676 7.660823 121.917711 1.088854 -3.185886 -0.249967	53.594676 7.660823 121.917711 1.088854 -3.185886 -0.249967
47.917825 10.411556 114.922267 1.05981 -3.244131 -0.188665	47.917825 10.411556 114.922267 1.05981 -3.244131 -0.188665
50.927157 10.411877 122.571546 1.082466 -3.233576 -0.174063	50.927157 10.411877 122.571546 1.082466 -3.233576 -0.174063
52.635313 13.11703 122.711586 1.076483 -3.225102 -0.171523	52.635313 13.11703 122.711586 1.076483 -3.225102 -0.171523
52.557738 9.368613 121.505262 1.147889 -3.171778 -0.155457	52.557738 9.368613 121.505262 1.147889 -3.171778 -0.155457
49.78998 13.375971 118.955793 1.106251 -3.187869 -0.130306	49.78998 13.375971 118.955793 1.106251 -3.187869 -0.130306
47.773713 12.684398 119.368425 1.142839 -3.223055 -0.091565	47.773713 12.684398 119.368425 1.142839 -3.223055 -0.091565
50.955801 14.642935 120.966536 1.153456 -3.192513 -0.038849	50.955801 14.642935 120.966536 1.153456 -3.192513 -0.038849
49.294377 12.421793 122.848059 1.160601 -3.200851 -0.07301	49.294377 12.421793 122.848059 1.160601 -3.200851 -0.07301
48.62135 15.313479 121.909186 1.164911 -3.190384 -0.043067	48.62135 15.313479 121.909186 1.164911 -3.190384 -0.043067
50.638271 14.696338 123.481306 1.159269 -3.192116 -0.05701	50.638271 14.696338 123.481306 1.159269 -3.192116 -0.05701
47.831998 16.42618 121.152118 1.169065 -3.204327 -0.001765	47.831998 16.42618 121.152118 1.169065 -3.204327 -0.001765
47.785087 13.752636 120.300801 1.171328 -3.177576 0.004359	47.785087 13.752636 120.300801 1.171328 -3.177576 0.004359
46.44483 17.715758 121.265618 1.20865 -3.164561 0.028267	46.44483 17.715758 121.265618 1.20865 -3.164561 0.028267
46.114373 17.895772 121.391625 1.175777 -3.221149 0.041368	46.114373 17.895772 121.391625 1.175777 -3.221149 0.041368
48.917335 17.690209 122.704926 1.163601 -3.204948 0.039499	48.917335 17.690209 122.704926 1.163601 -3.204948 0.039499
46.431146 18.04394 119.393011 1.183252 -3.179547 0.065481	46.431146 18.04394 119.393011 1.183252 -3.179547 0.065481
44.736165 17.708872 115.695166 1.182234 -3.190359 0.067965	44.736165 17.708872 115.695166 1.182234 -3.190359 0.067965
44.793128 18.700873 118.314038 1.150509 -3.239099 0.068499	44.793128 18.700873 118.314038 1.150509 -3.239099 0.068499
48.591923 17.947481 122.526182 1.156965 -3.212419 0.056113	48.591923 17.947481 122.526182 1.156965 -3.212419 0.056113
51.931608 17.297036 126.546449 1.181177 -3.165252 0.05821	51.931608 17.297036 126.546449 1.181177 -3.165252 0.05821
54.693737 18.114815 128.103659 1.177676 -3.119116 0.04645	54.693737 18.114815 128.103659 1.177676 -3.119116 0.04645
44.555408 20.08152 121.408293 1.139775 -3.162119 0.078926	44.555408 20.08152 121.408293 1.139775 -3.162119 0.078926
41.865134 19.694942 117.62341 1.12659 -3.209861 0.073823	41.865134 19.694942 117.62341 1.12659 -3.209861 0.073823
49.072399 14.279553 120.639351 1.181396 -3.062428 0.028948	49.072399 14.279553 120.639351 1.181396 -3.062428 0.028948
45.142364 18.645384 120.742776 1.074884 -3.243912 0.061234	45.142364 18.645384 120.742776 1.074884 -3.243912 0.061234
39.805106 18.100072 114.657624 1.092257 -3.263944 0.069918	39.805106 18.100072 114.657624 1.092257 -3.263944 0.069918
48.906229 14.367584 127.110916 1.090432 -3.159221 0.065782	48.906229 14.367584 127.110916 1.090432 -3.159221 0.065782
49.590897 17.360809 129.274591 1.10931 -3.108323 0.022397	49.590897 17.360809 129.274591 1.10931 -3.108323 0.022397
44.522348 16.80182 125.361905 1.05063 -3.16782 0.039419	44.522348 16.80182 125.361905 1.05063 -3.16782 0.039419
39.637898 17.351144 121.556186 0.958641 -3.279893 0.066698	39.637898 17.351144 121.556186 0.958641 -3.279893 0.066698
40.266569 15.027865 117.446556 0.972693 -3.297625 0.055113	40.266569 15.027865 117.446556 0.972693 -3.297625 0.055113
39.69121 16.126899 124.811419 0.965718 -3.264064 0.034662	39.69121 16.126899 124.811419 0.965718 -3.264064 0.034662
40.996081 12.459186 117.823291 0.998559 -3.256105 0.036732	40.996081 12.459186 117.823291 0.998559 -3.256105 0.036732
36.067976 14.912297 122.228339 0.945606 -3.237871 0.041162	36.067976 14.912297 122.228339 0.945606 -3.237871 0.041162
37.440296 15.310873 123.076822 0.904099 -3.35223 0.036577	37.440296 15.310873 123.076822 0.904099 -3.35223 0.036577
73.582319 3.30245 98.809539 2.932441 -1.186074 -1.769059	73.582319 3.30245 98.809539 2.932441 -1.186074 -1.769059
83.45976 23.655649 211.255626 3.701865 0.809616 -1.288946	83.45976 23.655649 211.255626 3.701865 0.809616 -1.288946
63.106063 10.148574 170.085563 1.960667 -1.689495 -0.481261	63.106063 10.148574 170.085563 1.960667 -1.689495 -0.481261
84.333735 -6.549427 184.824434 3.998675 -3.293393 -1.508442	84.333735 -6.549427 184.824434 3.998675 -3.293393 -1.508442
87.272314 -0.759431 207.503161 3.834959 -3.14553 -1.48788	87.272314 -0.759431 207.503161 3.834959 -3.14553 -1.48788
61.418858 -1.247623 184.662979 2.764421 -5.064159 -1.357458	61.418858 -1.247623 184.662979 2.764421 -5.064159 -1.357458
67.936211 -3.375269 210.401898 3.401429 -5.64603 -1.513232	67.936211 -3.375269 210.401898 3.401429 -5.64603 -1.513232
56.573508 0.606628 183.433031 2.456564 -5.095843 -0.900375	56.573508 0.606628 183.433031 2.456564 -5.095843 -0.900375
45.483862 3.013564 167.448062 2.199141 -5.312017 -0.459404	45.483862 3.013564 167.448062 2.199141 -5.312017 -0.459404
34.461791 9.812691 156.81724 1.753722 -5.130829 -0.275041	34.461791 9.812691 156.81724 1.753722 -5.130829 -0.275041
32.137224 13.32844 147.035724 1.535544 -4.586168 0.05305	32.137224 13.32844 147.035724 1.535544 -4.586168 0.05305
35.850226 5.476772 134.292274 1.223392 -3.955088 0.045026	35.850226 5.476772 134.292274 1.223392 -3.955088 0.045026
30.874465 2.936665 123.701003 0.845387 -3.33954 -0.060863	30.874465 2.936665 123.701003 0.845387 -3.33954 -0.060863
31.933415 4.275152 127.715081 0.845947 -3.313909 -0.085819	31.933415 4.275152 127.715081 0.845947 -3.313909 -0.085819
32.898524 4.768585 126.893754 0.849607 -3.293591 -0.096341	32.898524 4.768585 126.893754 0.849607 -3.293591 -0.096341
33.861768 4.531851 128.533484 0.845866 -3.270274 -0.103411	33.861768 4.531851 128.533484 0.845866 -3.270274 -0.103411
34.01107 4.428588 127.43246 0.842483 -3.316946 -0.091719	34.01107 4.428588 127.43246 0.842483 -3.316946 -0.091719
33.274101 3.809717 126.107728 0.857761 -3.289515 -0.106399	33.274101 3.809717 126.107728 0.857761 -3.289515 -0.106399
34.210283 3.634352 125.139961 0.871344 -3.274913 -0.09785	34.210283 3.634352 125.139961 0.871344 -3.274913 -0.09785
33.638288 4.079068 127.865866 0.867023 -3.283899 -0.121637	33.638288 4.079068 127.865866 0.867023 -3.283899 -0.121637
33.829568 3.437783 124.739844 0.858865 -3.299336 -0.106044	33.829568 3.437783 124.739844 0.858865 -3.299336 -0.106044
34.053434 5.887397 125.802868 0.832458 -3.318331 -0.127584	34.053434 5.887397 125.802868 0.832458 -3.318331 -0.127584
35.209172 2.730163 127.138543 0.864599 -3.261377 -0.146433	35.209172 2.730163 127.138543 0.864599 -3.261377 -0.146433
34.613084 3.179075 126.438892 0.865156 -3.273825 -0.14726	34.613084 3.179075 126.438892 0.865156 -3.273825 -0.14726
33.135906 2.741499 124.318843 0.872421 -3.316185 -0.152836	33.135906 2.741499 124.318843 0.872421 -3.316185 -0.152836
34.262262 4.078012 125.738413 0.84665 -3.289047 -0.151804	34.262262 4.078012 125.738413 0.84665 -3.289047 -0.151804
34.14342 2.568979 124.264276 0.856984 -3.307461 -0.167238	34.14342 2.568979 124.264276 0.856984 -3.307461 -0.167238
35.784995 2.903253 128.082427 0.868851 -3.29945 -0.185688	35.784995 2.903253 128.082427 0.868851 -3.29945 -0.185688
37.019444 2.779095 124.34851 0.860351 -3.303856 -0.206239	37.019444 2.779095 124.34851 0.860351 -3.303856 -0.206239
38.930316 1.135538 127.987938 0.868899 -3.246892 -0.230889	38.930316 1.135538 127.987938 0.868899 -3.246892 -0.230889
38.188457 1.943047 126.402459 0.85758 -3.263021 -0.228743	38.188457 1.943047 126.402459 0.85758 -3.263021 -0.228743
37.182591 1.784353 121.067717 0.856524 -3.28962 -0.21688	37.182591 1.784353 121.067717 0.856524 -3.28962 -0.21688
37.804695 0.441653 122.287967 0.858382 -3.284821 -0.239961	37.804695 0.441653 122.287967 0.858382 -3.284821 -0.239961
39.398605 1.047517 127.715914 0.856021 -3.265916 -0.249682	39.398605 1.047517 127.715914 0.856021 -3.265916 -0.249682
39.803687 1.228527 126.6301 0.858359 -3.282784 -0.277965	39.803687 1.228527 126.6301 0.858359 -3.282784 -0.277965
39.972451 1.016461 126.268482 0.846828 -3.259372 -0.301886	39.972451 1.016461 126.268482 0.846828 -3.259372 -0.301886
43.553812 -2.907276 127.100735 0.910823 -3.268422 -0.334954	43.553812 -2.907276 127.100735 0.910823 -3.268422 -0.334954
67.441472 -13.953742 192.535873 1.339537 -6.38946 -0.876352	67.441472 -13.953742 192.535873 1.339537 -6.38946 -0.876352
70.451803 -13.824307 210.177553 1.76064 -7.891069 -1.373607	70.451803 -13.824307 210.177553 1.76064 -7.891069 -1.373607
73.488229 -13.980931 219.03135 2.264728 -7.67724 -1.608351	73.488229 -13.980931 219.03135 2.264728 -7.67724 -1.608351
94.366312 -23.600531 250.538671 3.68659 -9.165007 -2.429287	94.366312 -23.600531 250.538671 3.68659 -9.165007 -2.429287
103.906902 -28.965876 249.654967 4.243647 -9.392412 -2.743283	103.906902 -28.965876 249.654967 4.243647 -9.392412 -2.743283
100.538464 -22.411828 248.294431 4.772352 -9.502323 -2.9073	100.538464 -22.411828 248.294431 4.772352 -9.502323 -2.9073
104.076043 -22.164109 255.72972 5.517945 -8.963165 -3.232657	104.076043 -22.164109 255.72972 5.517945 -8.963165 -3.232657
116.222015 -27.773945 277.678714 6.232841 -8.379032 -3.585451	116.222015 -27.773945 277.678714 6.232841 -8.379032 -3.585451
123.585712 -31.168063 290.655518 6.791128 -7.907272 -3.699408	123.585712 -31.168063 290.655518 6.791128 -7.907272 -3.699408
133.741538 -34.304904 298.452798 7.173395 -7.477312 -3.765001	133.741538 -34.304904 298.452798 7.173395 -7.477312 -3.765001
133.50819 -31.594461 293.007328 7.615735 -6.79258 -3.914705	133.50819 -31.594461 293.007328 7.615735 -6.79258 -3.914705
139.33318 -28.340464 306.787489 8.255904 -6.005003 -4.061988	139.33318 -28.340464 306.787489 8.255904 -6.005003 -4.061988
144.459898 -32.37064 305.698745 8.44189 -4.88998 -4.04081	144.459898 -32.37064 305.698745 8.44189 -4.88998 -4.04081
147.041927 -32.647067 310.586396 8.559631 -4.487185 -4.219684	147.041927 -32.647067 310.586396 8.559631 -4.487185 -4.219684
148.544969 -36.452939 301.888747 8.418373 -3.906663 -4.220675	148.544969 -36.452939 301.888747 8.418373 -3.906663 -4.220675
149.433819 -36.778988 299.193997 8.350098 -3.41498 -4.249782	149.433819 -36.778988 299.193997 8.350098 -3.41498 -4.249782
145.986642 -32.215758 289.826308 8.062713 -3.091777 -4.074702	145.986642 -32.215758 289.826308 8.062713 -3.091777 -4.074702
137.208151 -28.39251 264.143565 7.435518 -2.431493 -3.739912	137.208151 -28.39251 264.143565 7.435518 -2.431493 -3.739912
127.773385 -19.561572 258.789119 6.851572 -2.178978 -3.562916	127.773385 -19.561572 258.789119 6.851572 -2.178978 -3.562916
120.803457 -18.913304 246.558391 6.254873 -1.849052 -3.183648	120.803457 -18.913304 246.558391 6.254873 -1.849052 -3.183648
110.481834 -17.875463 228.382315 5.335336 -1.255855 -2.601992	110.481834 -17.875463 228.382315 5.335336 -1.255855 -2.601992
98.835949 -12.609825 212.797768 4.827908 -1.310506 -2.260543	98.835949 -12.609825 212.797768 4.827908 -1.310506 -2.260543
94.72448 -12.496624 203.490298 4.679174 -0.995843 -1.972511	94.72448 -12.496624 203.490298 4.679174 -0.995843 -1.972511
98.679524 -16.394248 195.028067 4.666266 -0.297623 -2.129163	98.679524 -16.394248 195.028067 4.666266 -0.297623 -2.129163
101.057457 -18.863785 192.144486 4.798349 0.249668 -2.04674	101.057457 -18.863785 192.144486 4.798349 0.249668 -2.04674
97.413186 -15.242462 183.273245 4.761273 0.791892 -1.845648	97.413186 -15.242462 183.273245 4.761273 0.791892 -1.845648
104.452097 -20.54604 185.754742 4.525261 1.982522 -1.898978	104.452097 -20.54604 185.754742 4.525261 1.982522 -1.898978
108.32888 -22.095961 187.929317 4.21033 2.467273 -1.980154	108.32888 -22.095961 187.929317 4.21033 2.467273 -1.980154
107.522286 -21.421683 190.98082 3.853789 2.537568 -1.756126	107.522286 -21.421683 190.98082 3.853789 2.537568 -1.756126
107.192678 -20.320889 188.333593 3.861211 2.6179 -1.761629	107.192678 -20.320889 188.333593 3.861211 2.6179 -1.761629
109.143701 -18.332293 191.126154 4.210199 2.857999 -1.568245	109.143701 -18.332293 191.126154 4.210199 2.857999 -1.568245
117.940627 -15.481575 204.558027 4.677004 3.191772 -1.596552	117.940627 -15.481575 204.558027 4.677004 3.191772 -1.596552
130.664473 -20.594929 222.45371 6.068167 3.256369 -2.028776	130.664473 -20.594929 222.45371 6.068167 3.256369 -2.028776
136.446131 -20.50106 224.407068 6.68324 3.492501 -2.294516	136.446131 -20.50106 224.407068 6.68324 3.492501 -2.294516
140.039499 -18.549326 233.22399 6.896689 3.69492 -2.608405	140.039499 -18.549326 233.22399 6.896689 3.69492 -2.608405
148.485884 -27.027419 238.41986 7.219197 4.063254 -2.681497	148.485884 -27.027419 238.41986 7.219197 4.063254 -2.681497
153.383558 -19.654222 245.841136 7.439325 4.465813 -3.059609	153.383558 -19.654222 245.841136 7.439325 4.465813 -3.059609
162.038332 -13.031171 267.275391 8.482062 5.159487 -2.916485	162.038332 -13.031171 267.275391 8.482062 5.159487 -2.916485
172.820991 -18.842134 276.105474 9.078586 5.529435 -2.90286	172.820991 -18.842134 276.105474 9.078586 5.529435 -2.90286
185.592248 -24.919989 288.463459 9.573958 5.753185 -3.144894	185.592248 -24.919989 288.463459 9.573958 5.753185 -3.144894
193.99884 -24.414386 304.113538 10.138146 5.87975 -3.507532	193.99884 -24.414386 304.113538 10.138146 5.87975 -3.507532
