COLUMNS: 
  time
  root_link:T:-X
  root_link:T:-Y
  root_link:T:Z
  root_link:R:-X:rad
  root_link:R:-Y:rad
  root_link:R:Z:rad
  l_hip_1:R:X:rad
  l_hip_2:R:-Z:rad
  l_upper_leg:R:Y:rad
  l_lower_leg:R:X:rad
  l_ankle_1:R:-X:rad
  l_ankle_2:R:-Z:rad
  r_hip_1:R:-X:rad
  r_hip_2:R:-Z:rad
  r_upper_leg:R:-Y:rad
  r_lower_leg:R:-X:rad
  r_ankle_1:R:X:rad
  r_ankle_2:R:-Z:rad
  torso_1:R:X:rad
  torso_2:R:-Z:rad
  chest:R:-Y:rad
  DATA:

1.374000e+00,	2.044756e-02,	5.120362e-03,	5.795461e-01,	-8.816739e-02,	4.143155e-01,	1.617639e-01,	8.535554e-01,	-2.541380e-02,	-1.513217e-01,	-7.009817e-01,	-2.676937e-01,	-1.809614e-02,	7.936616e-01,	2.501270e-02,	1.491574e-01,	-6.825652e-01,	-3.085378e-01,	8.777669e-03,	-4.225073e-01,	-2.232075e-02,	1.480090e-01
1.375000e+00,	2.043063e-02,	5.139226e-03,	5.795462e-01,	-8.818644e-02,	4.142887e-01,	1.617656e-01,	8.535697e-01,	-2.543841e-02,	-1.513159e-01,	-7.010010e-01,	-2.676687e-01,	-1.805542e-02,	7.936586e-01,	2.503503e-02,	1.491531e-01,	-6.825507e-01,	-3.084964e-01,	8.736783e-03,	-4.224837e-01,	-2.234281e-02,	1.480124e-01
1.376000e+00,	2.041295e-02,	5.158982e-03,	5.795463e-01,	-8.820640e-02,	4.142607e-01,	1.617675e-01,	8.535846e-01,	-2.546418e-02,	-1.513099e-01,	-7.010213e-01,	-2.676427e-01,	-1.801278e-02,	7.936555e-01,	2.505840e-02,	1.491487e-01,	-6.825355e-01,	-3.084531e-01,	8.693965e-03,	-4.224591e-01,	-2.236590e-02,	1.480160e-01
1.377000e+00,	2.039602e-02,	5.178071e-03,	5.795464e-01,	-8.822568e-02,	4.142339e-01,	1.617693e-01,	8.535989e-01,	-2.548906e-02,	-1.513041e-01,	-7.010408e-01,	-2.676178e-01,	-1.797156e-02,	7.936523e-01,	2.508097e-02,	1.491444e-01,	-6.825207e-01,	-3.084115e-01,	8.652589e-03,	-4.224356e-01,	-2.238818e-02,	1.480195e-01
1.378000e+00,	2.037835e-02,	5.197901e-03,	5.795465e-01,	-8.824572e-02,	4.142059e-01,	1.617712e-01,	8.536138e-01,	-2.551492e-02,	-1.512981e-01,	-7.010611e-01,	-2.675918e-01,	-1.792875e-02,	7.936491e-01,	2.510443e-02,	1.491399e-01,	-6.825054e-01,	-3.083682e-01,	8.609610e-03,	-4.224110e-01,	-2.241134e-02,	1.480231e-01
1.379000e+00,	2.036043e-02,	5.217977e-03,	5.795465e-01,	-8.826599e-02,	4.141775e-01,	1.617731e-01,	8.536290e-01,	-2.554110e-02,	-1.512920e-01,	-7.010816e-01,	-2.675654e-01,	-1.788541e-02,	7.936459e-01,	2.512818e-02,	1.491353e-01,	-6.824899e-01,	-3.083243e-01,	8.566097e-03,	-4.223860e-01,	-2.243479e-02,	1.480268e-01
1.380000e+00,	2.034342e-02,	5.237172e-03,	5.795466e-01,	-8.828538e-02,	4.141505e-01,	1.617749e-01,	8.536433e-01,	-2.556612e-02,	-1.512862e-01,	-7.011012e-01,	-2.675403e-01,	-1.784397e-02,	7.936427e-01,	2.515087e-02,	1.491310e-01,	-6.824750e-01,	-3.082825e-01,	8.524490e-03,	-4.223623e-01,	-2.245719e-02,	1.480303e-01
1.381000e+00,	2.032572e-02,	5.257037e-03,	5.795467e-01,	-8.830545e-02,	4.141224e-01,	1.617767e-01,	8.536582e-01,	-2.559202e-02,	-1.512801e-01,	-7.011214e-01,	-2.675143e-01,	-1.780108e-02,	7.936394e-01,	2.517436e-02,	1.491265e-01,	-6.824596e-01,	-3.082390e-01,	8.481434e-03,	-4.223377e-01,	-2.248039e-02,	1.480339e-01
1.382000e+00,	2.030878e-02,	5.277132e-03,	5.795468e-01,	-8.832578e-02,	4.140956e-01,	1.617787e-01,	8.536728e-01,	-2.561814e-02,	-1.512739e-01,	-7.011418e-01,	-2.674898e-01,	-1.775769e-02,	7.936356e-01,	2.519805e-02,	1.491219e-01,	-6.824437e-01,	-3.081969e-01,	8.437872e-03,	-4.223143e-01,	-2.250362e-02,	1.480376e-01
1.383000e+00,	2.029111e-02,	5.297292e-03,	5.795469e-01,	-8.834615e-02,	4.140676e-01,	1.617807e-01,	8.536878e-01,	-2.564440e-02,	-1.512678e-01,	-7.011623e-01,	-2.674639e-01,	-1.771416e-02,	7.936321e-01,	2.522186e-02,	1.491174e-01,	-6.824280e-01,	-3.081534e-01,	8.394175e-03,	-4.222897e-01,	-2.252709e-02,	1.480413e-01
1.384000e+00,	2.027419e-02,	5.318454e-03,	5.795470e-01,	-8.836761e-02,	4.140408e-01,	1.617829e-01,	8.537027e-01,	-2.567182e-02,	-1.512613e-01,	-7.011835e-01,	-2.674398e-01,	-1.766845e-02,	7.936276e-01,	2.524673e-02,	1.491125e-01,	-6.824110e-01,	-3.081107e-01,	8.348295e-03,	-4.222666e-01,	-2.255133e-02,	1.480451e-01
1.385000e+00,	2.025652e-02,	5.338964e-03,	5.795471e-01,	-8.838835e-02,	4.140128e-01,	1.617849e-01,	8.537177e-01,	-2.569851e-02,	-1.512550e-01,	-7.012043e-01,	-2.674141e-01,	-1.762416e-02,	7.936239e-01,	2.527093e-02,	1.491079e-01,	-6.823949e-01,	-3.080670e-01,	8.303837e-03,	-4.222421e-01,	-2.257513e-02,	1.480489e-01
1.386000e+00,	2.023960e-02,	5.359271e-03,	5.795471e-01,	-8.840890e-02,	4.139860e-01,	1.617870e-01,	8.537323e-01,	-2.572489e-02,	-1.512487e-01,	-7.012248e-01,	-2.673897e-01,	-1.758030e-02,	7.936199e-01,	2.529484e-02,	1.491032e-01,	-6.823788e-01,	-3.080248e-01,	8.259814e-03,	-4.222187e-01,	-2.259856e-02,	1.480526e-01
1.387000e+00,	2.022194e-02,	5.380470e-03,	5.795472e-01,	-8.843036e-02,	4.139580e-01,	1.617891e-01,	8.537476e-01,	-2.575242e-02,	-1.512422e-01,	-7.012462e-01,	-2.673642e-01,	-1.753452e-02,	7.936157e-01,	2.531981e-02,	1.490984e-01,	-6.823620e-01,	-3.079807e-01,	8.213858e-03,	-4.221943e-01,	-2.262302e-02,	1.480565e-01
1.388000e+00,	2.020501e-02,	5.401003e-03,	5.795473e-01,	-8.845115e-02,	4.139312e-01,	1.617912e-01,	8.537623e-01,	-2.577908e-02,	-1.512359e-01,	-7.012668e-01,	-2.673399e-01,	-1.749017e-02,	7.936115e-01,	2.534397e-02,	1.490937e-01,	-6.823456e-01,	-3.079384e-01,	8.169343e-03,	-4.221710e-01,	-2.264666e-02,	1.480602e-01
1.389000e+00,	2.018735e-02,	5.422276e-03,	5.795474e-01,	-8.847268e-02,	4.139032e-01,	1.617934e-01,	8.537775e-01,	-2.580670e-02,	-1.512293e-01,	-7.012882e-01,	-2.673144e-01,	-1.744422e-02,	7.936073e-01,	2.536901e-02,	1.490889e-01,	-6.823287e-01,	-3.078942e-01,	8.123226e-03,	-4.221467e-01,	-2.267119e-02,	1.480641e-01
1.390000e+00,	2.017043e-02,	5.442834e-03,	5.795475e-01,	-8.849349e-02,	4.138764e-01,	1.617955e-01,	8.537921e-01,	-2.583338e-02,	-1.512230e-01,	-7.013089e-01,	-2.672901e-01,	-1.739982e-02,	7.936031e-01,	2.539320e-02,	1.490842e-01,	-6.823122e-01,	-3.078519e-01,	8.078658e-03,	-4.221233e-01,	-2.269485e-02,	1.480679e-01
1.391000e+00,	2.015277e-02,	5.464115e-03,	5.795476e-01,	-8.851503e-02,	4.138484e-01,	1.617977e-01,	8.538074e-01,	-2.586102e-02,	-1.512164e-01,	-7.013302e-01,	-2.672646e-01,	-1.735385e-02,	7.935988e-01,	2.541825e-02,	1.490793e-01,	-6.822953e-01,	-3.078077e-01,	8.032523e-03,	-4.220990e-01,	-2.271938e-02,	1.480718e-01
1.392000e+00,	2.013585e-02,	5.485644e-03,	5.795477e-01,	-8.853686e-02,	4.138216e-01,	1.618000e-01,	8.538223e-01,	-2.588889e-02,	-1.512097e-01,	-7.013517e-01,	-2.672407e-01,	-1.730734e-02,	7.935939e-01,	2.544352e-02,	1.490744e-01,	-6.822778e-01,	-3.077648e-01,	7.985842e-03,	-4.220758e-01,	-2.274397e-02,	1.480757e-01
1.393000e+00,	2.011819e-02,	5.507245e-03,	5.795478e-01,	-8.855873e-02,	4.137936e-01,	1.618022e-01,	8.538376e-01,	-2.591692e-02,	-1.512031e-01,	-7.013733e-01,	-2.672153e-01,	-1.726068e-02,	7.935894e-01,	2.546892e-02,	1.490694e-01,	-6.822605e-01,	-3.077205e-01,	7.939013e-03,	-4.220515e-01,	-2.276880e-02,	1.480797e-01
1.394000e+00,	2.010127e-02,	5.528879e-03,	5.795478e-01,	-8.858067e-02,	4.137668e-01,	1.618045e-01,	8.538525e-01,	-2.594492e-02,	-1.511963e-01,	-7.013949e-01,	-2.671915e-01,	-1.721393e-02,	7.935845e-01,	2.549430e-02,	1.490644e-01,	-6.822429e-01,	-3.076776e-01,	7.892104e-03,	-4.220284e-01,	-2.279349e-02,	1.480836e-01
1.395000e+00,	2.008361e-02,	5.550514e-03,	5.795479e-01,	-8.860258e-02,	4.137387e-01,	1.618068e-01,	8.538678e-01,	-2.597298e-02,	-1.511896e-01,	-7.014165e-01,	-2.671661e-01,	-1.716720e-02,	7.935799e-01,	2.551974e-02,	1.490595e-01,	-6.822255e-01,	-3.076332e-01,	7.845200e-03,	-4.220040e-01,	-2.281835e-02,	1.480876e-01
1.396000e+00,	2.006670e-02,	5.572160e-03,	5.795480e-01,	-8.862452e-02,	4.137119e-01,	1.618091e-01,	8.538827e-01,	-2.600100e-02,	-1.511829e-01,	-7.014380e-01,	-2.671422e-01,	-1.712043e-02,	7.935749e-01,	2.554513e-02,	1.490545e-01,	-6.822079e-01,	-3.075903e-01,	7.798267e-03,	-4.219809e-01,	-2.284305e-02,	1.480916e-01
1.397000e+00,	2.005004e-02,	5.594776e-03,	5.795481e-01,	-8.864749e-02,	4.136855e-01,	1.618116e-01,	8.538978e-01,	-2.603019e-02,	-1.511758e-01,	-7.014603e-01,	-2.671192e-01,	-1.707155e-02,	7.935692e-01,	2.557157e-02,	1.490493e-01,	-6.821892e-01,	-3.075473e-01,	7.749223e-03,	-4.219583e-01,	-2.286860e-02,	1.480957e-01
1.398000e+00,	2.003247e-02,	5.616732e-03,	5.795482e-01,	-8.866974e-02,	4.136577e-01,	1.618139e-01,	8.539131e-01,	-2.605864e-02,	-1.511690e-01,	-7.014822e-01,	-2.670942e-01,	-1.702412e-02,	7.935644e-01,	2.559736e-02,	1.490442e-01,	-6.821714e-01,	-3.075029e-01,	7.701621e-03,	-4.219342e-01,	-2.289375e-02,	1.480997e-01
1.399000e+00,	2.001559e-02,	5.639453e-03,	5.795483e-01,	-8.869281e-02,	4.136309e-01,	1.618165e-01,	8.539283e-01,	-2.608797e-02,	-1.511619e-01,	-7.015046e-01,	-2.670708e-01,	-1.697501e-02,	7.935587e-01,	2.562393e-02,	1.490390e-01,	-6.821526e-01,	-3.074595e-01,	7.652351e-03,	-4.219113e-01,	-2.291946e-02,	1.481039e-01
1.400000e+00,	1.999794e-02,	5.661444e-03,	5.795484e-01,	-8.871509e-02,	4.136029e-01,	1.618188e-01,	8.539437e-01,	-2.611647e-02,	-1.511551e-01,	-7.015265e-01,	-2.670456e-01,	-1.692750e-02,	7.935538e-01,	2.564976e-02,	1.490339e-01,	-6.821348e-01,	-3.074149e-01,	7.604672e-03,	-4.218870e-01,	-2.294466e-02,	1.481080e-01
1.401000e+00,	1.998103e-02,	5.684176e-03,	5.795485e-01,	-8.873816e-02,	4.135761e-01,	1.618214e-01,	8.539588e-01,	-2.614582e-02,	-1.511479e-01,	-7.015488e-01,	-2.670221e-01,	-1.687837e-02,	7.935481e-01,	2.567635e-02,	1.490287e-01,	-6.821160e-01,	-3.073714e-01,	7.555376e-03,	-4.218641e-01,	-2.297038e-02,	1.481121e-01
1.402000e+00,	1.996338e-02,	5.707141e-03,	5.795485e-01,	-8.876146e-02,	4.135481e-01,	1.618239e-01,	8.539745e-01,	-2.617551e-02,	-1.511408e-01,	-7.015715e-01,	-2.669973e-01,	-1.682874e-02,	7.935426e-01,	2.570326e-02,	1.490234e-01,	-6.820972e-01,	-3.073263e-01,	7.505581e-03,	-4.218400e-01,	-2.299650e-02,	1.481163e-01
1.403000e+00,	1.994647e-02,	5.729223e-03,	5.795486e-01,	-8.878385e-02,	4.135212e-01,	1.618263e-01,	8.539894e-01,	-2.620406e-02,	-1.511339e-01,	-7.015933e-01,	-2.669736e-01,	-1.678102e-02,	7.935372e-01,	2.572912e-02,	1.490183e-01,	-6.820790e-01,	-3.072831e-01,	7.457698e-03,	-4.218169e-01,	-2.302161e-02,	1.481204e-01
1.404000e+00,	1.992881e-02,	5.751975e-03,	5.795487e-01,	-8.880691e-02,	4.134932e-01,	1.618288e-01,	8.540049e-01,	-2.623349e-02,	-1.511268e-01,	-7.016158e-01,	-2.669486e-01,	-1.673186e-02,	7.935318e-01,	2.575579e-02,	1.490130e-01,	-6.820603e-01,	-3.072381e-01,	7.408366e-03,	-4.217927e-01,	-2.304753e-02,	1.481246e-01
1.405000e+00,	1.991191e-02,	5.774957e-03,	5.795488e-01,	-8.883025e-02,	4.134664e-01,	1.618314e-01,	8.540201e-01,	-2.626314e-02,	-1.511196e-01,	-7.016383e-01,	-2.669253e-01,	-1.668218e-02,	7.935258e-01,	2.578265e-02,	1.490077e-01,	-6.820412e-01,	-3.071944e-01,	7.358527e-03,	-4.217698e-01,	-2.307349e-02,	1.481288e-01
1.406000e+00,	1.989426e-02,	5.798973e-03,	5.795489e-01,	-8.885464e-02,	4.134384e-01,	1.618341e-01,	8.540360e-01,	-2.629413e-02,	-1.511120e-01,	-7.016618e-01,	-2.669009e-01,	-1.663027e-02,	7.935196e-01,	2.581072e-02,	1.490021e-01,	-6.820212e-01,	-3.071488e-01,	7.306446e-03,	-4.217458e-01,	-2.310061e-02,	1.481332e-01
1.407000e+00,	1.987735e-02,	5.822371e-03,	5.795490e-01,	-8.887840e-02,	4.134116e-01,	1.618368e-01,	8.540513e-01,	-2.632429e-02,	-1.511046e-01,	-7.016847e-01,	-2.668776e-01,	-1.657969e-02,	7.935133e-01,	2.583804e-02,	1.489967e-01,	-6.820016e-01,	-3.071049e-01,	7.255705e-03,	-4.217230e-01,	-2.312696e-02,	1.481375e-01
1.408000e+00,	1.986070e-02,	5.845561e-03,	5.795491e-01,	-8.890196e-02,	4.133851e-01,	1.618394e-01,	8.540664e-01,	-2.635418e-02,	-1.510973e-01,	-7.017073e-01,	-2.668548e-01,	-1.652956e-02,	7.935071e-01,	2.586511e-02,	1.489913e-01,	-6.819821e-01,	-3.070615e-01,	7.205411e-03,	-4.217005e-01,	-2.315305e-02,	1.481418e-01
1.409000e+00,	1.984314e-02,	5.869645e-03,	5.795492e-01,	-8.892642e-02,	4.133573e-01,	1.618422e-01,	8.540822e-01,	-2.638523e-02,	-1.510897e-01,	-7.017309e-01,	-2.668306e-01,	-1.647750e-02,	7.935007e-01,	2.589324e-02,	1.489857e-01,	-6.819620e-01,	-3.070160e-01,	7.153183e-03,	-4.216767e-01,	-2.318022e-02,	1.481462e-01
1.410000e+00,	1.982626e-02,	5.893064e-03,	5.795493e-01,	-8.895021e-02,	4.133305e-01,	1.618449e-01,	8.540975e-01,	-2.641542e-02,	-1.510824e-01,	-7.017537e-01,	-2.668074e-01,	-1.642687e-02,	7.934944e-01,	2.592058e-02,	1.489803e-01,	-6.819423e-01,	-3.069721e-01,	7.102394e-03,	-4.216538e-01,	-2.320658e-02,	1.481505e-01
1.411000e+00,	1.980862e-02,	5.917224e-03,	5.795493e-01,	-8.897474e-02,	4.133025e-01,	1.618476e-01,	8.541133e-01,	-2.644658e-02,	-1.510747e-01,	-7.017773e-01,	-2.667831e-01,	-1.637464e-02,	7.934880e-01,	2.594880e-02,	1.489747e-01,	-6.819221e-01,	-3.069264e-01,	7.050000e-03,	-4.216299e-01,	-2.323383e-02,	1.481550e-01
1.412000e+00,	1.979172e-02,	5.940668e-03,	5.795494e-01,	-8.899855e-02,	4.132756e-01,	1.618503e-01,	8.541285e-01,	-2.647679e-02,	-1.510674e-01,	-7.018001e-01,	-2.667599e-01,	-1.632396e-02,	7.934816e-01,	2.597616e-02,	1.489692e-01,	-6.819024e-01,	-3.068824e-01,	6.999156e-03,	-4.216070e-01,	-2.326022e-02,	1.481593e-01
1.413000e+00,	1.977408e-02,	5.964836e-03,	5.795495e-01,	-8.902309e-02,	4.132476e-01,	1.618531e-01,	8.541444e-01,	-2.650796e-02,	-1.510597e-01,	-7.018236e-01,	-2.667355e-01,	-1.627171e-02,	7.934752e-01,	2.600439e-02,	1.489636e-01,	-6.818821e-01,	-3.068366e-01,	6.946745e-03,	-4.215831e-01,	-2.328748e-02,	1.481637e-01
1.414000e+00,	1.975718e-02,	5.989253e-03,	5.795496e-01,	-8.904791e-02,	4.132208e-01,	1.618560e-01,	8.541598e-01,	-2.653937e-02,	-1.510520e-01,	-7.018472e-01,	-2.667126e-01,	-1.621892e-02,	7.934681e-01,	2.603283e-02,	1.489579e-01,	-6.818613e-01,	-3.067921e-01,	6.893787e-03,	-4.215604e-01,	-2.331480e-02,	1.481682e-01
1.415000e+00,	1.974053e-02,	6.013748e-03,	5.795497e-01,	-8.907282e-02,	4.131943e-01,	1.618589e-01,	8.541752e-01,	-2.657085e-02,	-1.510442e-01,	-7.018709e-01,	-2.666903e-01,	-1.616595e-02,	7.934609e-01,	2.606134e-02,	1.489522e-01,	-6.818404e-01,	-3.067481e-01,	6.840658e-03,	-4.215381e-01,	-2.334212e-02,	1.481727e-01
1.416000e+00,	1.972297e-02,	6.038260e-03,	5.795498e-01,	-8.909772e-02,	4.131664e-01,	1.618618e-01,	8.541911e-01,	-2.660243e-02,	-1.510365e-01,	-7.018947e-01,	-2.666662e-01,	-1.611295e-02,	7.934542e-01,	2.608994e-02,	1.489465e-01,	-6.818197e-01,	-3.067023e-01,	6.787498e-03,	-4.215143e-01,	-2.336969e-02,	1.481773e-01
1.417000e+00,	1.970610e-02,	6.062789e-03,	5.795499e-01,	-8.912266e-02,	4.131396e-01,	1.618647e-01,	8.542066e-01,	-2.663397e-02,	-1.510287e-01,	-7.019183e-01,	-2.666435e-01,	-1.605991e-02,	7.934470e-01,	2.611850e-02,	1.489407e-01,	-6.817988e-01,	-3.066578e-01,	6.734296e-03,	-4.214917e-01,	-2.339710e-02,	1.481818e-01
1.418000e+00,	1.968847e-02,	6.087313e-03,	5.795500e-01,	-8.914756e-02,	4.131116e-01,	1.618675e-01,	8.542224e-01,	-2.666557e-02,	-1.510209e-01,	-7.019421e-01,	-2.666192e-01,	-1.600689e-02,	7.934403e-01,	2.614711e-02,	1.489350e-01,	-6.817781e-01,	-3.066118e-01,	6.681110e-03,	-4.214678e-01,	-2.342470e-02,	1.481863e-01
1.419000e+00,	1.967158e-02,	6.112816e-03,	5.795501e-01,	-8.917352e-02,	4.130848e-01,	1.618706e-01,	8.542382e-01,	-2.669831e-02,	-1.510128e-01,	-7.019666e-01,	-2.665968e-01,	-1.595173e-02,	7.934324e-01,	2.617675e-02,	1.489291e-01,	-6.817561e-01,	-3.065667e-01,	6.625790e-03,	-4.214452e-01,	-2.345303e-02,	1.481910e-01
1.420000e+00,	1.965494e-02,	6.137668e-03,	5.795502e-01,	-8.919880e-02,	4.130583e-01,	1.618736e-01,	8.542536e-01,	-2.673023e-02,	-1.510049e-01,	-7.019904e-01,	-2.665746e-01,	-1.589798e-02,	7.934249e-01,	2.620565e-02,	1.489232e-01,	-6.817347e-01,	-3.065225e-01,	6.571886e-03,	-4.214230e-01,	-2.348070e-02,	1.481956e-01
1.421000e+00,	1.963739e-02,	6.163267e-03,	5.795502e-01,	-8.922482e-02,	4.130304e-01,	1.618767e-01,	8.542697e-01,	-2.676314e-02,	-1.509967e-01,	-7.020151e-01,	-2.665509e-01,	-1.584262e-02,	7.934174e-01,	2.623544e-02,	1.489172e-01,	-6.817128e-01,	-3.064761e-01,	6.516364e-03,	-4.213994e-01,	-2.350929e-02,	1.482003e-01
1.422000e+00,	1.962052e-02,	6.189122e-03,	5.795503e-01,	-8.925114e-02,	4.130036e-01,	1.618799e-01,	8.542855e-01,	-2.679631e-02,	-1.509884e-01,	-7.020398e-01,	-2.665287e-01,	-1.578670e-02,	7.934093e-01,	2.626547e-02,	1.489112e-01,	-6.816904e-01,	-3.064308e-01,	6.460278e-03,	-4.213769e-01,	-2.353796e-02,	1.482051e-01
1.423000e+00,	1.960289e-02,	6.214082e-03,	5.795504e-01,	-8.927649e-02,	4.129756e-01,	1.618828e-01,	8.543014e-01,	-2.682844e-02,	-1.509805e-01,	-7.020638e-01,	-2.665046e-01,	-1.573272e-02,	7.934022e-01,	2.629456e-02,	1.489054e-01,	-6.816692e-01,	-3.063846e-01,	6.406145e-03,	-4.213531e-01,	-2.356596e-02,	1.482097e-01
1.424000e+00,	1.958600e-02,	6.239727e-03,	5.795505e-01,	-8.930259e-02,	4.129487e-01,	1.618860e-01,	8.543171e-01,	-2.686135e-02,	-1.509723e-01,	-7.020883e-01,	-2.664822e-01,	-1.567725e-02,	7.933942e-01,	2.632435e-02,	1.488993e-01,	-6.816469e-01,	-3.063394e-01,	6.350515e-03,	-4.213306e-01,	-2.359443e-02,	1.482144e-01
1.425000e+00,	1.956937e-02,	6.265595e-03,	5.795506e-01,	-8.932892e-02,	4.129222e-01,	1.618892e-01,	8.543327e-01,	-2.689452e-02,	-1.509640e-01,	-7.021129e-01,	-2.664604e-01,	-1.562129e-02,	7.933859e-01,	2.635437e-02,	1.488932e-01,	-6.816244e-01,	-3.062946e-01,	6.294400e-03,	-4.213084e-01,	-2.362305e-02,	1.482192e-01
1.426000e+00,	1.955182e-02,	6.291528e-03,	5.795507e-01,	-8.935529e-02,	4.128943e-01,	1.618923e-01,	8.543488e-01,	-2.692784e-02,	-1.509558e-01,	-7.021378e-01,	-2.664368e-01,	-1.556521e-02,	7.933781e-01,	2.638453e-02,	1.488872e-01,	-6.816021e-01,	-3.062480e-01,	6.238153e-03,	-4.212849e-01,	-2.365196e-02,	1.482240e-01
1.427000e+00,	1.953496e-02,	6.317492e-03,	5.795508e-01,	-8.938172e-02,	4.128675e-01,	1.618955e-01,	8.543645e-01,	-2.696114e-02,	-1.509474e-01,	-7.021625e-01,	-2.664146e-01,	-1.550904e-02,	7.933698e-01,	2.641467e-02,	1.488811e-01,	-6.815795e-01,	-3.062027e-01,	6.181829e-03,	-4.212624e-01,	-2.368073e-02,	1.482288e-01
1.428000e+00,	1.951833e-02,	6.343465e-03,	5.795509e-01,	-8.940816e-02,	4.128410e-01,	1.618988e-01,	8.543802e-01,	-2.699442e-02,	-1.509391e-01,	-7.021871e-01,	-2.663928e-01,	-1.545285e-02,	7.933614e-01,	2.644479e-02,	1.488749e-01,	-6.815568e-01,	-3.061578e-01,	6.125487e-03,	-4.212403e-01,	-2.370944e-02,	1.482336e-01
1.429000e+00,	1.950079e-02,	6.370401e-03,	5.795510e-01,	-8.943557e-02,	4.128131e-01,	1.619021e-01,	8.543965e-01,	-2.702897e-02,	-1.509305e-01,	-7.022128e-01,	-2.663697e-01,	-1.539458e-02,	7.933529e-01,	2.647606e-02,	1.488686e-01,	-6.815333e-01,	-3.061106e-01,	6.067057e-03,	-4.212170e-01,	-2.373930e-02,	1.482386e-01
1.430000e+00,	1.948393e-02,	6.396696e-03,	5.795511e-01,	-8.946233e-02,	4.127863e-01,	1.619054e-01,	8.544123e-01,	-2.706268e-02,	-1.509220e-01,	-7.022377e-01,	-2.663476e-01,	-1.533770e-02,	7.933443e-01,	2.650656e-02,	1.488624e-01,	-6.815103e-01,	-3.060651e-01,	6.010017e-03,	-4.211945e-01,	-2.376838e-02,	1.482434e-01
1.431000e+00,	1.946731e-02,	6.423746e-03,	5.795512e-01,	-8.948990e-02,	4.127598e-01,	1.619088e-01,	8.544282e-01,	-2.709729e-02,	-1.509133e-01,	-7.022632e-01,	-2.663262e-01,	-1.527916e-02,	7.933352e-01,	2.653788e-02,	1.488560e-01,	-6.814865e-01,	-3.060196e-01,	5.951332e-03,	-4.211726e-01,	-2.379811e-02,	1.482484e-01
1.432000e+00,	1.944977e-02,	6.450066e-03,	5.795512e-01,	-8.951666e-02,	4.127319e-01,	1.619121e-01,	8.544443e-01,	-2.713108e-02,	-1.509049e-01,	-7.022883e-01,	-2.663028e-01,	-1.522223e-02,	7.933270e-01,	2.656846e-02,	1.488498e-01,	-6.814636e-01,	-3.059728e-01,	5.894240e-03,	-4.211491e-01,	-2.382738e-02,	1.482533e-01
1.433000e+00,	1.943291e-02,	6.477128e-03,	5.795513e-01,	-8.954422e-02,	4.127050e-01,	1.619155e-01,	8.544602e-01,	-2.716572e-02,	-1.508962e-01,	-7.023138e-01,	-2.662809e-01,	-1.516367e-02,	7.933179e-01,	2.659981e-02,	1.488434e-01,	-6.814397e-01,	-3.059268e-01,	5.835532e-03,	-4.211268e-01,	-2.385718e-02,	1.482583e-01
1.434000e+00,	1.941630e-02,	6.504430e-03,	5.795514e-01,	-8.957204e-02,	4.126786e-01,	1.619190e-01,	8.544761e-01,	-2.720064e-02,	-1.508873e-01,	-7.023395e-01,	-2.662597e-01,	-1.510459e-02,	7.933085e-01,	2.663140e-02,	1.488370e-01,	-6.814155e-01,	-3.058812e-01,	5.776299e-03,	-4.211049e-01,	-2.388716e-02,	1.482633e-01
1.435000e+00,	1.939876e-02,	6.531803e-03,	5.795515e-01,	-8.959990e-02,	4.126506e-01,	1.619224e-01,	8.544925e-01,	-2.723572e-02,	-1.508785e-01,	-7.023653e-01,	-2.662366e-01,	-1.504537e-02,	7.932995e-01,	2.666315e-02,	1.488305e-01,	-6.813915e-01,	-3.058338e-01,	5.716920e-03,	-4.210816e-01,	-2.391742e-02,	1.482684e-01
1.436000e+00,	1.938191e-02,	6.559210e-03,	5.795516e-01,	-8.962782e-02,	4.126238e-01,	1.619259e-01,	8.545085e-01,	-2.727078e-02,	-1.508697e-01,	-7.023911e-01,	-2.662149e-01,	-1.498606e-02,	7.932902e-01,	2.669487e-02,	1.488241e-01,	-6.813672e-01,	-3.057876e-01,	5.657460e-03,	-4.210593e-01,	-2.394755e-02,	1.482735e-01
1.437000e+00,	1.936529e-02,	6.586625e-03,	5.795517e-01,	-8.965575e-02,	4.125973e-01,	1.619295e-01,	8.545244e-01,	-2.730584e-02,	-1.508608e-01,	-7.024168e-01,	-2.661937e-01,	-1.492673e-02,	7.932807e-01,	2.672659e-02,	1.488176e-01,	-6.813429e-01,	-3.057419e-01,	5.597981e-03,	-4.210374e-01,	-2.397763e-02,	1.482785e-01
1.438000e+00,	1.934775e-02,	6.614035e-03,	5.795518e-01,	-8.968364e-02,	4.125693e-01,	1.619329e-01,	8.545407e-01,	-2.734096e-02,	-1.508520e-01,	-7.024426e-01,	-2.661707e-01,	-1.486743e-02,	7.932716e-01,	2.675837e-02,	1.488111e-01,	-6.813187e-01,	-3.056945e-01,	5.538521e-03,	-4.210141e-01,	-2.400793e-02,	1.482836e-01
1.439000e+00,	1.933091e-02,	6.642424e-03,	5.795519e-01,	-8.971258e-02,	4.125425e-01,	1.619366e-01,	8.545569e-01,	-2.737723e-02,	-1.508428e-01,	-7.024692e-01,	-2.661493e-01,	-1.480598e-02,	7.932615e-01,	2.679118e-02,	1.488044e-01,	-6.812934e-01,	-3.056478e-01,	5.476927e-03,	-4.209920e-01,	-2.403898e-02,	1.482889e-01
